Simulation Mode;Density target;currentPosition X;currentPosition Y;currentPosition Z;currentPosition Type;nextPosition X;nextPosition Y;nextPosition Z;nextPosition Type;targetPosition X;targetPosition Y;targetPosition Z;targetPosition Type;Heading angle;flightState;localCollisions;currentPathStep;currentStepPercentage;flightSpeed;aircraftDiameter;Flight count;Far collisions;Medium collisions;Close collisions;Spot on collisions
Polygons;20;441.3268;80;1031.639;NoFlyEvasion;441.1051;80;1035.163;NoFlyEvasion;-2002.799;0;1939.017;Ground;93.60;Transit;1 1 1 1;12;94;11;0.29;172;203;92;18;1;0.5942421;0.4510852;132;137
Polygons;20;441.2985;80;1032.089;NoFlyEvasion;449.9191;80;895.0668;NoFlyEvasion;2076.347;0;766.8303;Ground;266.40;Transit;1 1 1 1;3;0;7;0.90;172;203;92;18;2;0.5942421;0.4510852;137;132
Polygons;20;701.3377;70;530.1844;NoFlyEvasion;670.8398;70;546.9508;NoFlyEvasion;-828.2935;0;1394.092;Ground;151.20;Transit;1 0 1 1;6;74;3;1.71;184;229;111;23;3;1.80086;1.76981;112;168
Polygons;20;702.8886;70;529.3318;NoFlyEvasion;670.8398;70;546.9508;NoFlyEvasion;-745.3264;0;2324.679;Ground;151.20;Transit;3 2 1 1;7;71;20;1.89;184;229;111;23;4;1.80086;1.76981;168;112
Polygons;20;-590.0722;100;-623.9089;NoFlyEvasion;-527.1759;100;-699.9377;NoFlyEvasion;-708.48;0;-2253.113;Ground;230.40;Transit;1 1 1 1;4;25;6;0.55;776;1139;482;98;5;0.403724;0.4003915;722;739
Polygons;20;-590.3274;100;-623.6004;NoFlyEvasion;-527.1759;100;-699.9377;NoFlyEvasion;-887.866;0;-2171.739;Ground;230.40;Transit;1 1 1 1;5;19;14;0.25;776;1139;482;98;6;0.403724;0.4003915;739;722
Polygons;20;-467.0973;70;-828.5804;NoFlyEvasion;-467.4081;70;-826.9514;NoFlyEvasion;-1547.43;0;-17.3313;Ground;100.80;Transit;1 1 1 1;6;98;3;1.77;902;1284;546;107;7;1.576928;1.55246;794;855
Polygons;20;-466.8064;70;-830.1054;NoFlyEvasion;-467.4081;70;-826.9514;NoFlyEvasion;-1834.521;0;150.3198;Ground;100.80;Transit;1 1 1 1;4;96;9;1.38;902;1284;546;107;8;1.576928;1.55246;855;794
Polygons;20;1029.981;70;-999.1608;Air;-1575.806;70;1628.846;Air;-1575.806;0;1628.846;Ground;134.76;Transit;1 1 1 1;1;6;3;2.84;940;1333;565;111;9;2.890117;2.813765;920;924
Polygons;20;1032.792;70;-999.2874;Air;812.5019;70;-910.2383;Air;812.5019;0;-910.2383;Ground;157.99;Transit;1 1 1 1;1;86;18;2.94;940;1333;565;111;10;2.890117;2.813765;924;920
Polygons;20;1141.051;90;-1785.692;Air;1368.006;90;-2059.992;Air;1368.006;0;-2059.992;Ground;230.40;Transit;1 1 1 1;1;85;4;1.01;1032;1526;642;123;11;1.407987;1.390082;940;995
Polygons;20;1139.846;90;-1784.999;Air;1593.198;90;-2428.665;Air;1593.198;0;-2428.665;Ground;234.84;Transit;1 1 1 1;1;79;15;1.80;1032;1526;642;123;12;1.407987;1.390082;995;940
Polygons;20;-446.6761;70;-1053.386;NoFlyEvasion;-441.105;70;-964.8382;NoFlyEvasion;-1854.29;0;906.5501;Ground;86.40;Transit;1 1 1 1;3;35;5;0.45;1059;1577;673;134;13;0.4594481;0.3907857;993;1038
Polygons;20;-446.7006;70;-1053.776;NoFlyEvasion;-441.105;70;-964.8382;NoFlyEvasion;-2505.979;0;-103.5679;Ground;86.40;Transit;4 3 1 1;3;31;22;0.47;1059;1577;673;134;14;0.4594481;0.3907857;1038;993
Polygons;20;467.4085;120;1173.05;NoFlyEvasion;467.4085;120;1173.05;NoFlyEvasion;-2403.485;0;800.4592;Ground;180.00;Transit;2 1 1 1;12;96;9;1.91;1432;2109;881;191;15;1.036478;0.9718822;1383;1410
Polygons;20;467.8223;120;1173.929;NoFlyEvasion;467.4085;120;1173.05;NoFlyEvasion;-2272.993;0;663.8162;Ground;295.20;Transit;2 2 2 1;11;85;20;0.16;1432;2109;881;191;16;1.036478;0.9718822;1410;1383
Polygons;20;458.1667;120;1124.603;NoFlyEvasion;441.1051;120;1035.163;NoFlyEvasion;-2403.485;0;800.4592;Ground;280.80;Transit;2 2 2 2;13;32;9;1.91;1433;2109;883;193;17;2.236896;2.200349;1383;1407
Polygons;20;458.579;120;1126.765;NoFlyEvasion;441.1051;120;1035.163;NoFlyEvasion;-1305.448;0;744.3613;Ground;280.80;Transit;2 2 2 1;13;27;19;2.56;1433;2109;883;193;18;2.236896;2.200349;1407;1383
Polygons;20;-198.754;90;673.705;Air;-8.237061;90;599.1052;Air;-8.237061;0;599.1052;Ground;201.38;Transit;1 1 1 1;1;91;15;0.88;1941;2898;1202;251;19;1.136564;1.120217;1914;1927
Polygons;20;-197.662;90;673.955;Air;1409.993;90;-1532.922;Air;1409.993;0;-1532.922;Ground;233.93;Transit;1 1 1 1;1;24;13;1.39;1941;2898;1202;251;20;1.136564;1.120217;1927;1914
Polygons;20;800.6297;80;477.5846;NoFlyEvasion;929.8126;80;444.4159;NoFlyEvasion;2097.674;0;398.887;Ground;194.40;Transit;1 1 1 1;5;3;5;0.27;2144;3182;1322;275;21;1.061401;0.9999837;2070;2107
